86	427
86	1019
86	740
86	1310
86	580
86	415
86	298
86	80
86	383
86	1195
87	569
87	1294
87	1291
87	1093
87	455
87	788
87	571
88	1330
88	309
88	454
88	1413
88	1449
88	650
88	572
88	1306
88	968
88	1093
88	942
88	987
89	1471
89	111
89	122
89	1265
90	1205
90	23
90	161
90	234
91	565
91	1548
91	1346
91	637
92	527
92	1200
92	228
92	736
93	23
93	1205
93	830
93	13
94	363
94	864
94	413
95	297
95	322
95	21
95	1346
96	1520
96	1413
96	68
97	1091
97	250
97	526
97	1283
98	318
98	1449
98	1371
98	1371
98	919
98	1149
98	528
98	528
98	437
98	774
98	709
98	494
98	1152
98	1152
98	1354
98	1457
98	659
98	276
98	633
98	1188
99	1044
99	450
100	23
100	202
100	656
100	959
100	735
100	871
100	135
100	35
100	1390
100	471
100	476
100	1318
100	600
100	1348
100	80
100	897
100	379
100	435
100	1447
100	1
101	559
101	672
101	752
101	1234
101	307
101	1330
101	28
101	1330
101	789
101	1471
101	89
101	1471
101	17
101	1453
101	220
101	994
101	842
101	135
101	814
101	495
101	1521
101	80
101	707
101	539
102	1166
102	1166
102	364
102	1251
103	1350
103	1390
103	348
103	491
103	640
103	46
103	1159
103	158
103	1158
103	1159
103	871
103	228
103	1291
103	377
104	905
104	965
104	1275
104	1020
104	349
104	949
104	408
104	85
104	1032
104	1114
104	1307
104	513
104	530
104	593
104	1370
104	1115
105	443
105	1232
105	330
105	766
106	888
106	1065
106	1088
106	692
106	1390
106	1178
106	889
106	640
107	1331
107	1228
107	1208
107	165
108	1296
108	136
108	241
108	1229
109	1452
109	1546
109	1020
109	323
110	860
110	433
110	1264
110	641
111	1192
111	1449
111	290
111	844
112	907
112	1188
112	907
112	1361
113	848
113	639
113	366
114	256
114	1277
114	615
114	843
115	779
115	1299
115	474
115	949
116	1398
116	1398
116	1029
117	228
117	408
117	722
117	722
117	989
117	370
117	427
117	702
118	953
118	224
118	1316
118	1317
118	517
118	276
118	643
118	544
119	80
119	1214
119	239
119	100
120	1152
120	1229
120	1314
120	16
121	931
121	127
121	1457
121	124
122	1473
122	522
122	215
122	879
123	613
123	384
123	525
123	888
124	128
124	495
124	863
124	106
125	480
125	480
125	479
125	122
126	117
126	1266
126	792
126	1266
127	124
127	1227
127	80
127	1277
128	1110
128	1035
128	641
128	1019
129	1081
129	76
129	449
130	1311
130	469
130	86
130	837
131	1332
131	1254
131	1387
131	437
132	813
132	908
132	285
132	1027
133	1296
133	1545
133	557
133	1277
134	1449
134	780
134	175
134	1349
135	88
135	1529
135	692
135	890
135	968
135	88
135	1031
135	46
135	47
135	613
135	191
135	309
135	1449
135	951
135	321
135	1516
135	636
135	1390
135	1245
135	433
135	181
135	17
135	264
135	357
136	1346
136	228
136	1367
136	1390
136	276
136	857
136	613
136	738
136	241
136	592
136	1233
136	415
137	681
137	484
137	659
137	720
138	86
138	1410
138	1006
138	161
139	1306
139	1109
139	844
140	1125
140	633
140	1009
140	1053
141	703
141	641
141	118
141	1447
142	197
142	815
142	1159
142	101
143	807
143	1010
143	393
144	1223
144	190
144	1264
144	286
144	351
144	895
144	316
144	1347
144	1291
144	1031
144	1299
144	1280
144	612
144	184
144	989
144	260
144	848
144	1177
144	1305
144	1500
144	849
144	1095
144	1114
144	966
145	674
145	1349
145	1407
145	380
146	278
146	1159
146	48
146	605
147	1507
147	827
147	622
147	1436
148	355
148	1365
148	612
148	937
149	1208
149	135
149	136
149	1355
150	104
150	25
150	1394
150	1287
151	588
151	413
151	413
151	588
152	153
152	1011
152	1539
152	603
153	1347
153	152
153	151
153	152
154	1449
154	612
154	532
154	141
155	1254
155	505
156	501
156	1337
156	194
156	1103
156	258
156	191
156	605
156	1081
156	183
156	876
156	778
156	370
156	1154
156	1194
156	370
156	218
157	1476
157	1043
157	1110
157	328
158	1158
158	638
158	1149
158	427
159	592
159	619
159	385
159	101
160	1070
160	813
160	1117
160	1108
161	1286
161	239
161	350
161	285
161	875
161	215
161	415
161	369
161	4
161	323
161	1445
161	1449
161	1103
161	262
161	1297
162	175
162	1189
162	703
162	1519
163	416
163	451
163	1264
163	1161
163	106
163	382
163	148
163	660
164	627
164	267
164	161
164	23
164	386
164	562
164	239
164	1513
165	983
165	413
165	983
165	748
166	1203
166	144
166	228
166	1346
167	1229
167	232
167	1103
167	1449
168	498
168	1277
168	1183
168	1355
169	1249
169	1249
169	622
170	760
170	939
170	989
170	1114
171	588
171	588
171	75
171	593
172	120
172	1085
172	744
173	433
173	7
173	385
173	1230
174	144
174	1470
174	101
174	1478
175	300
175	1019
175	612
175	831
176	495
176	878
176	987
176	430
177	825
177	1381
177	20
177	1381
178	635
178	1348
178	396
178	103
179	622
179	1051
179	418
179	1392
180	177
180	1017
181	135
181	1308
181	802
181	415
182	1254
182	562
182	1355
183	1293
183	1208
183	1497
183	776
183	983
183	83
183	184
183	1466
183	774
183	59
183	659
183	1006
183	1180
183	1329
183	578
183	228
183	983
183	248
183	983
184	989
184	973
184	1495
184	261
185	673
185	526
185	628
185	628
186	481
186	350
186	1487
186	1386
187	184
187	369
187	499
187	369
187	949
187	217
187	131
187	1515
188	66
188	830
188	904
188	1438
189	998
189	1180
189	1329
190	951
190	52
190	321
190	1061
191	656
191	1485
191	1386
191	1085
191	656
191	973
191	736
191	583
191	1189
191	660
191	238
191	835
191	558
191	355
191	370
191	606
191	953
191	1470
191	101
191	871
192	613
192	1083
192	17
193	1193
193	191
193	311
193	888
194	494
194	548
194	531
194	267
194	489
194	239
194	484
194	1020
195	824
195	1528
195	596
196	187
196	635
196	1019
196	850
197	991
197	649
197	736
197	894
197	930
197	640
197	1308
197	613
197	1380
197	349
197	1308
197	1019
197	991
197	1033
197	1053
197	400
198	499
198	813
198	1409
198	1521
199	248
199	1180
199	910
199	949
200	861
200	61
200	86
200	495
200	1548
200	124
200	1256
200	1110
201	1449
201	515
201	270
201	1342
201	46
201	905
201	648
201	411
201	50
201	1507
201	523
201	664
202	656
202	1449
202	1332
202	131
203	1478
203	101
203	88
203	829
203	1194
203	542
203	429
203	429
203	819
203	231
203	240
203	990
204	1342
204	366
204	1187
204	238
205	1527
205	1526
205	1361
205	1025
206	1521
206	103
206	1521
206	1488
207	942
207	1024
207	383
207	1196
208	420
208	234
208	430
208	1506
209	309
209	639
209	653
209	639
210	613
210	1394
210	639
210	761
211	593
211	1270
211	709
211	986
211	447
211	350
211	466
212	808
213	578
213	990
213	940
213	119
214	122
214	479
214	1298
214	741
215	1407
215	775
215	246
215	505
215	492
215	744
215	1085
215	1214
215	1009
215	1117
215	7
215	385
216	436
216	530
216	229
216	267
216	1105
216	997
216	224
216	1022
216	425
216	683
216	639
216	396
216	1208
216	1125
216	276
216	469
216	1414
216	1051
216	418
216	1051
216	344
216	589
216	1208
217	131
217	1174
217	657
217	366
218	45
218	495
218	605
218	494
218	606
218	1116
218	1116
218	606
219	203
219	792
219	433
219	300
220	994
220	1252
220	52
220	605
221	664
221	1381
221	324
221	1381
222	325
222	69
222	487
222	69
223	578
223	229
223	1453
223	88
223	1391
223	276
223	633
223	765
224	949
224	910
224	1180
224	355
225	206
225	1256
225	124
225	127
225	229
225	1166
225	443
225	951
226	613
226	414
226	1546
227	1308
227	641
227	844
227	336
228	826
228	297
228	297
228	1271
228	1291
228	1093
228	968
228	135
228	736
228	1293
228	461
228	285
228	370
228	1407
228	899
228	829
228	1061
228	768
228	229
228	1421
228	1280
228	875
228	415
228	1241
228	534
228	907
228	695
229	1082
229	633
229	191
229	228
229	983
229	983
229	983
229	1268
229	991
229	1224
229	336
229	1402
229	268
229	990
229	1312
229	457
229	498
229	53
229	844
230	6
230	290
230	844
230	919
231	240
231	792
231	713
231	1187
232	1513
232	615
232	844
232	290
233	14
233	268
233	1132
233	241
234	1217
234	366
234	444
234	1187
234	1024
234	942
234	1093
234	1371
234	695
234	1551
234	100
234	21
235	914
235	241
235	240
235	1053
236	245
236	1542
236	956
236	1115
237	229
237	381
237	321
237	657
238	898
238	1410
238	1310
238	261
238	1067
238	657
238	760
238	1219
238	898
238	557
238	1025
238	526
238	1187
238	799
238	1208
238	495
238	872
238	17
238	181
238	1067
238	1019
238	987
238	739
238	1288
239	823
239	636
239	635
239	661
239	1513
239	1516
239	1514
239	366
239	1069
239	1069
239	80
239	1264
239	823
239	983
239	905
239	201
239	736
239	1252
239	262
239	1259
239	571
239	1281
239	444
239	1215
239	768
239	1435
239	768
239	1061
239	801
239	1491
239	1228
239	305
240	241
240	571
240	735
240	100
241	1293
241	981
241	80
241	764
241	102
241	238
241	898
241	200
241	191
241	1186
241	945
241	1413
241	183
241	464
241	183
241	1010
241	600
241	1348
241	1413
242	1467
242	135
242	1137
242	410
243	1239
243	1301
243	904
243	669
244	355
244	558
244	1402
244	435
245	694
245	46
245	1310
245	495
245	1226
245	656
245	570
245	218
245	1226
245	640
245	587
245	1246
245	385
245	1414
245	851
245	160
245	461
245	939
245	474
245	977
246	366
246	1149
247	533
247	844
247	1418
247	1512
247	189
247	774
247	1208
247	713
248	303
248	1449
248	650
248	1101
248	934
248	238
248	736
248	281
248	1539
248	275
248	1420
248	1294
248	366
248	1550
248	878
248	875
248	1473
248	1482
248	1132
248	216
248	467
248	98
248	1161
249	1346
249	1255
249	707
249	1255
250	779
250	1022
250	735
250	77
251	863
251	1355
251	620
251	556
252	412
252	416
252	555
252	1124
253	1229
253	773
253	1464
253	394
254	461
254	1293
254	939
254	958
255	1229
255	349
255	350
255	1487
256	114
256	411
256	415
256	593
257	1269
257	899
257	657
257	694
258	343
258	481
258	1444
258	481
258	989
258	4
258	1308
258	641
259	446
259	446
259	1031
260	990
260	613
260	1114
260	1308
261	641
261	114
261	157
261	953
261	288
261	223
261	656
261	570
262	779
262	593
262	241
262	137
262	1445
262	1449
262	100
262	503
262	216
262	749
262	563
262	1180
263	826
263	843
263	467
263	98
264	17
264	1035
264	641
264	46
265	1037
265	888
265	1293
265	779
266	1525
266	695
266	498
266	38
267	1115
267	1510
267	1449
267	392
267	268
267	295
267	706
267	812
268	370
268	736
268	1
268	1512
269	1073
269	1449
269	1388
269	430
270	14
270	1407
270	557
270	649
270	241
270	826
270	826
270	826
271	494
271	1228
271	262
271	1208
272	1115
272	759
272	101
272	391
273	215
273	1094
273	1193
273	1072
274	748
274	1188
274	1188
274	11
274	1503
274	238
274	474
274	197
274	413
274	947
274	1522
274	227
274	183
274	1187
274	275
274	183
275	413
275	1053
275	216
275	1055
275	215
275	1053
275	96
275	215
275	1032
275	1310
275	1421
275	635
275	191
275	100
275	1182
275	1207
276	659
276	895
276	659
276	1053
276	1521
276	822
276	920
276	538
276	349
276	1397
276	864
276	1061
277	7
277	1277
277	792
277	1301
278	1497
278	872
278	783
278	1450
278	526
278	1168
278	770
278	907
278	707
278	1374
278	613
278	39
278	488
278	1406
278	194
278	394
278	349
278	407
278	27
278	1381
278	402
278	431
278	431
278	431
279	245
279	310
279	613
279	432
280	1132
280	606
280	8
280	50
281	270
281	1268
281	1024
281	86
281	1215
281	935
281	183
281	184
283	990
283	295
283	1547
283	864
283	317
283	661
283	211
283	736
283	1194
283	815
283	1184
283	815
284	106
284	1362
284	1362
284	210
285	882
285	216
285	1095
285	1219
285	1027
285	949
285	888
285	430
285	366
285	778
285	183
285	227
286	1264
286	640
286	191
286	1336
287	725
287	295
287	1421
287	1450
288	842
288	1140
288	593
288	211
288	1228
288	1390
288	1284
288	973
289	243
289	566
289	103
289	686
290	830
290	1288
290	13
290	739
290	775
290	594
290	594
290	1349
290	433
290	1449
290	1120
290	200
290	1034
290	741
290	495
290	1246
291	1004
291	325
291	69
291	69
292	16
292	747
292	197
292	690
293	183
293	1420
293	613
293	602
294	305
294	893
294	1219
294	172
295	1094
295	1375
295	1095
295	1102
295	1421
295	991
295	1177
295	829
296	963
296	1497
296	144
297	1294
297	1407
297	658
297	1525
297	1395
297	142
297	459
297	144
298	1390
298	351
298	998
298	888
299	613
299	138
299	86
299	1222
299	227
299	734
299	734
299	227
300	1189
300	228
300	1390
300	530
300	1294
300	297
300	193
300	1208
301	303
301	303
301	270
301	1268
302	270
302	515
302	1193
302	1521
303	1542
303	1166
303	220
303	1453
304	1177
304	1180
304	1142
304	1142
305	474
305	1455
305	415
305	984
306	776
306	1497
306	278
306	443
307	526
307	548
307	1229
307	766
307	659
307	720
307	659
307	1132
308	673
308	991
308	488
308	265
308	459
308	1198
308	1476
308	346
308	1072
308	1442
308	547
308	1390
308	1467
308	137
308	770
308	166
308	1019
308	953
308	1415
308	953
308	317
308	508
308	495
308	1070
309	679
309	1329
309	1188
309	991
309	941
309	661
309	1102
309	1115
309	1311
309	1442
309	1449
310	248
310	199
310	13
310	749
311	350
311	1487
311	350
311	613
311	1059
311	1370
311	593
311	558
311	1161
311	613
311	103
311	349
311	1291
311	1318
311	1114
311	464
311	1096
311	942
311	1221
311	163
311	733
311	267
311	1390
311	229
311	646
311	484
311	564
311	1463
311	685
311	939
311	1470
311	744
311	1188
311	1177
311	848
312	990
312	964
312	990
312	582
313	430
313	888
313	481
313	997
313	1126
313	418
313	1126
313	418
313	262
313	1093
313	942
313	20
313	239
313	238
313	934
313	1149
313	478
313	323
313	1518
313	294
314	1132
314	241
314	1229
314	1217
315	686
315	755
315	232
315	1054
316	1519
316	407
316	17
316	1337
317	898
317	800
317	800
317	1019
317	46
317	1346
317	1521
318	248
318	1132
318	641
318	411
319	1259
319	262
319	18
319	498
320	1547
320	400
320	1053
320	510
321	548
321	1370
321	1370
321	96
322	245
322	1141
322	1374
322	888
322	1019
322	720
322	1387
322	248
322	741
322	1313
322	1313
322	1180
323	478
323	313
323	646
323	847
324	1449
324	816
324	969
324	1188
325	222
325	230
326	635
326	857
326	779
326	80
327	882
327	216
327	988
327	1079
328	497
328	656
328	206
328	1407
329	198
329	66
329	1297
329	1299
330	1227
330	1256
330	1230
330	556
331	1346
331	814
331	1471
331	135
332	670
332	1449
332	313
332	639
333	1321
333	1020
333	1542
333	956
334	415
334	524
334	1344
334	168
335	576
335	311
335	1329
335	655
336	383
336	1019
336	274
336	513
336	844
336	248
336	1497
336	520
336	370
336	557
336	1218
336	383
336	337
336	1550
336	229
336	383
336	1195
336	636
336	232
337	1318
337	989
337	362
337	278
337	481
337	186
337	481
337	351
338	1101
338	800
338	366
338	1050
339	1208
339	557
339	1545
339	1252
340	248
340	238
340	464
341	636
341	206
341	837
341	308
342	194
342	777
342	1053
342	437
343	104
343	1355
343	1507
343	1179
344	1116
344	1296
344	1248
345	673
345	597
345	643
345	276
346	1381
346	324
346	1381
346	1530
347	1268
347	1052
347	1065
347	897
348	1032
348	161
348	349
348	407
349	42
349	725
349	1076
349	1075
349	916
349	1308
349	1053
349	103
349	1324
349	1208
349	526
349	328
349	1518
349	609
349	164
349	229
349	1390
349	1367
349	156
349	1215
349	613
349	1
349	69
349	1538
349	69
349	1025
349	481
349	1061
349	748
349	529
349	1324
349	1031
349	888
349	1268
349	211
349	661
349	1053
349	1208
349	132
349	1022
349	709
349	484
350	1490
350	46
350	379
350	435
350	1215
350	1238
350	349
350	1117
350	1400
350	521
350	1332
351	844
351	1277
351	770
351	276
351	799
351	888
351	1374
351	348
351	895
351	1331
351	1406
352	1101
352	498
353	281
353	191
353	1189
353	1177
354	245
354	694
354	1020
354	605
355	1365
355	876
355	1065
355	723
355	1408
355	1390
355	915
355	435
356	324
356	245
356	632
356	1277
356	987
356	593
356	1177
356	46
357	1379
357	1294
357	300
357	915
358	821
358	989
358	1089
358	1268
359	523
359	523
359	526
359	1521
360	639
360	830
360	1101
360	495
361	1115
361	344
361	408
361	578
362	1442
362	1310
362	826
362	144
363	641
363	641
363	703
363	261
364	1344
364	1344
364	522
364	119
365	300
365	1218
365	86
365	994
366	1007
366	144
366	849
366	1208
366	765
366	1473
366	392
366	949
366	130
366	457
366	498
366	144
366	640
366	1159
366	1053
366	1052
366	1239
366	613
366	495
366	690
366	444
366	914
366	1425
366	194
366	464
366	1187
366	641
366	114
366	1234
366	669
366	973
366	1131
366	46
366	350
366	433
366	101
366	384
366	1108
366	267
367	620
367	349
367	1357
367	864
368	880
368	392
368	530
368	706
369	1118
369	843
369	531
370	295
370	228
370	297
370	792
370	295
370	295
370	989
370	1242
370	335
370	495
370	1529
370	1125
371	864
371	1159
371	1053
371	241
372	1232
372	147
372	147
372	827
372	620
372	580
372	766
372	1489
373	1528
373	596
373	1528
374	1449
374	1369
374	1310
374	850
375	526
375	386
375	86
375	645
376	683
377	519
377	879
377	1408
377	443
377	939
377	144
377	398
377	639
378	1304
378	905
378	201
379	46
379	196
379	4
379	1415
380	871
380	1019
380	248
380	639
381	613
381	888
381	1385
381	888
382	148
382	148
382	355
382	1180
383	43
383	526
383	547
383	890
384	525
384	990
384	821
384	973
385	164
385	229
385	1390
385	590
385	1051
385	1183
385	1166
385	1183
385	267
385	7
385	277
385	733
386	635
386	707
386	576
386	707
386	200
386	1120
386	200
386	861
386	736
386	1293
386	241
386	1296
386	736
386	311
386	191
386	605
387	1473
387	285
387	1040
387	1355
388	1294
388	1407
388	646
388	383
389	1228
389	888
389	1065
389	876
390	830
390	466
390	1053
390	640
391	100
391	905
391	104
391	349
392	1473
392	462
392	413
392	940
393	1531
393	652
393	608
393	1132
394	194
394	348
394	194
394	889
395	1475
395	816
395	1475
396	872
396	1346
396	1297
396	1025
397	585
397	415
397	1408
397	1347
398	144
398	1315
398	636
398	16
399	571
399	430
399	645
399	81
400	6
400	413
400	1308
400	1186
400	1400
400	942
400	1456
400	553
401	1109
401	495
401	850
401	215
402	36
402	36
402	585
402	119
403	1339
403	1339
403	1318
403	1291
404	1284
404	1390
404	1402
404	228
405	1279
405	280
405	592
405	449
406	524
406	537
406	524
406	82
407	215
407	1
407	1394
407	1009
407	1069
407	1066
407	37
407	191
408	80
408	224
408	353
408	1449
408	1320
408	1320
408	1449
409	433
409	1447
409	238
409	464
410	781
410	276
410	633
410	1497
411	54
411	513
411	991
411	495
411	412
411	510
411	1019
411	1522
411	844
411	48
411	274
411	234
411	234
411	425
411	131
412	652
412	1531
412	161
412	1296
413	843
413	1293
413	80
413	571
414	713
414	723
414	526
414	1296
414	513
414	989
414	879
414	1421
415	1408
415	492
415	1180
415	481
415	1214
415	498
415	248
415	1380
415	640
415	757
415	876
415	86
415	1005
415	1005
415	697
415	1115
415	469
415	469
415	943
415	278
415	350
415	71
415	1410
415	86
415	411
415	1110
415	1227
415	620
415	388
415	1180
415	1095
415	1391
415	620
415	1390
415	1195
416	1391
416	276
416	651
416	424
416	54
416	1098
416	54
416	1098
417	180
417	664
417	468
417	468
418	1126
418	313
418	709
418	1188
419	1020
419	1103
419	194
419	1337
420	672
420	887
420	238
420	517
421	377
421	1094
421	1095
421	375
422	1449
422	104
422	905
422	4
423	828
423	326
423	1095
423	659
424	1521
424	1521
424	1488
424	464
425	640
425	637
425	657
425	1518
426	1351
426	56
426	416
426	278
427	733
427	1254
427	182
427	245
427	289
427	243
427	930
427	349
427	349
427	1284
427	478
427	1115
428	1449
428	222
428	1449
428	1547
429	428
429	1296
429	1248
429	1374
429	428
429	1016
429	428
429	1296
430	366
430	1169
430	322
430	135
430	920
430	1085
430	1194
430	308
430	429
430	200
430	812
430	1296
430	836
430	398
430	836
430	261
430	645
430	1013
430	861
430	61
430	548
430	973
430	634
430	1355
430	1320
430	366
430	1108
430	384
431	402
431	544
431	1187
432	878
432	778
432	878
432	1408
433	749
433	199
433	1046
433	1473
433	502
433	157
433	926
433	613
433	1253
433	311
433	635
433	1101
433	377
433	519
433	1125
433	495
433	351
433	1413
433	1149
433	1019
433	1020
433	1102
433	1110
433	1548
433	1277
433	256
433	526
433	136
433	557
433	1268
433	1095
433	159
433	569
433	1149
433	1009
433	713
434	1546
434	1214
434	1551
434	612
435	532
435	415
435	350
435	46
435	1549
435	806
435	696
435	879
435	1546
435	664
435	468
435	664
436	1219
436	1493
436	1118
436	930
436	1262
436	261
436	326
436	389
437	66
437	563
437	48
437	741
438	2
438	349
438	871
438	1521
439	814
439	136
439	1101
439	1085
440	494
440	548
440	405
440	1279
441	571
441	1222
441	81
441	281
442	1521
442	1193
442	661
442	1007
443	897
443	1329
443	1095
443	1331
444	1215
444	918
444	918
444	225
445	802
445	1308
445	1103
445	1355
446	86
446	1174
446	1207
446	1066
447	557
447	1373
447	1373
447	1449
448	639
448	1004
448	613
448	586
449	343
449	1395
449	239
450	456
450	99
450	144
450	593
451	1449
451	1032
451	1310
452	144
452	1497
452	339
452	1496
453	1009
453	118
453	953
453	859
454	1413
454	843
454	983
454	98
455	87
455	593
455	774
455	1187
456	450
456	450
456	99
456	450
457	839
457	1500
457	1067
457	477
458	1013
458	1152
458	425
458	683
459	1257
459	268
459	17
459	1389
459	593
459	1026
459	239
459	86
459	956
459	98
459	1077
459	464
460	606
460	218
460	462
461	245
461	1355
461	262
461	1366
462	218
462	990
462	536
462	902
463	495
463	248
463	318
463	989
464	248
464	640
464	103
464	725
464	432
464	593
464	1505
464	593
464	435
464	1115
464	707
464	539
464	1379
464	427
464	640
464	336
464	1420
464	613
464	637
464	640
465	459
465	142
465	1395
465	1550
465	1329
465	878
465	979
465	988
466	98
466	945
466	1058
466	618
467	1032
467	1308
467	915
467	430
468	664
468	780
468	175
469	844
469	640
469	639
469	814
470	1195
470	218
470	370
470	87
471	144
471	100
471	256
471	356
472	49
472	49
472	502
472	988
473	1449
473	871
473	735
473	1268
474	197
474	1233
474	620
474	88
474	1168
474	770
474	857
474	276
474	893
474	1033
474	1442
474	311
474	601
474	888
474	1169
474	427
474	706
474	46
474	535
474	774
474	601
474	238
474	773
474	1291
475	1338
475	990
475	1296
475	430
476	53
476	1296
476	958
476	461
477	1193
477	958
477	1296
477	234
478	313
478	646
478	42
478	634
479	1257
479	480
479	234
480	479
480	479
480	1298
480	1299
481	526
481	517
481	495
481	1216
482	813
482	978
482	1374
482	817
483	241
483	635
483	1539
483	1025
484	239
484	239
484	239
484	740
485	433
485	7
485	661
485	1064
487	69
487	949
487	846
487	578
488	1299
488	1006
488	1007
488	578
488	1299
488	1006
488	484
488	349
489	548
489	100
489	228
489	1435
490	1379
490	1297
490	311
490	1178
491	433
491	311
491	1227
491	330
492	1407
492	433
492	860
492	433
493	495
493	1458
493	1296
493	987
494	440
494	144
494	523
494	936
495	1392
495	872
495	1025
495	1263
495	896
495	209
495	1095
495	557
495	725
495	154
495	576
495	1141
495	247
495	1089
495	990
495	1046
495	239
495	823
495	101
495	1046
495	739
495	1183
495	1166
495	40
495	370
495	655
495	655
495	1397
495	366
495	1485
495	749
495	1247
495	109
495	127
495	349
495	451
495	283
495	1449
495	14
495	814
495	814
495	135
495	1453
495	875
495	942
495	934
495	183
495	816
495	1449
495	272
495	430
495	1210
495	1215
495	930
495	721
495	633
495	526
495	779
495	857
495	1527
495	779
495	989
495	613
496	433
496	792
496	1303
496	547
497	656
497	1392
497	1361
497	1391
498	539
498	433
498	47
498	433
498	1101
498	57
498	1407
498	201
498	836
498	836
498	984
498	457
498	839
498	639
498	1053
498	829
498	465
498	888
498	781
499	317
499	234
499	1024
499	86
500	635
500	505
500	246
500	505
501	284
501	1010
501	149
501	1
502	49
502	585
502	555
503	557
503	1208
503	178
503	211
504	706
504	465
504	115
504	779
505	309
505	101
505	1521
505	1346
506	1272
506	1152
506	1501
506	239
507	1463
507	692
507	144
507	415
507	524
507	415
507	635
508	495
508	1241
508	1241
508	1240
509	1140
509	289
